time;model_id;model_name;port_name;data
103.22;102;(5,1);;<23.800>
103.22;103;(2,5);;<23.774>
104.22;4;(7,9);;<23.461>
104.22;4;(7,9);;<23.461>
104.22;4;(7,9);;<23.461>
104.22;5;(6,9);;<23.539>
104.22;6;(4,9);;<23.637>
104.22;7;(1,9);;<23.496>
104.22;8;(7,8);;<23.418>
104.22;9;(6,8);;<23.502>
104.22;10;(5,8);;<23.575>
104.22;11;(4,8);;<23.608>
104.22;12;(1,8);;<23.456>
104.22;13;(0,8);;<23.386>
104.22;14;(9,7);;<23.396>
104.22;15;(8,7);;<23.406>
104.22;16;(9,9);;<23.396>
104.22;17;(6,7);;<23.539>
104.22;18;(3,7);;<23.620>
104.22;19;(2,7);;<23.567>
104.22;20;(1,7);;<23.496>
104.22;21;(0,7);;<23.431>
104.22;22;(9,6);;<23.519>
104.22;23;(6,6);;<23.633>
104.22;24;(5,6);;<23.687>
104.22;25;(2,6);;<23.655>
104.22;26;(7,7);;<23.461>
104.22;27;(0,6);;<23.547>
104.22;28;(8,5);;<23.673>
